age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heures_supplementaires,augmentation_salaire_precedente,distance_domicile_travail_qcut,tranche_age,ratio_stagnation,ratio_sous_responsable,age_revenu,satisfaction_moyenne,interaction_satisfaction_anciennete,taux_de_formation,heures_supplementaires_binaire,interaction_distance_heures_sup,delta_evaluation,revenu_stable,delta_eval_x_revenu_stable,frequence_deplacement_num,surmenage_transports
38,M,2821,Marié(e),Consulting,Assistant de Direction,3,8,2,2,0,1,2,3,4,Autre,Frequent,2,2,3,3,1,3,1,3,3,Non,0.16,moyen_proche,Intermédiaire,0.6666666666666666,0.6666666666666666,107198,2.5,5.0,0.6666666666666666,0,0,0,1,0,2,0
50,M,19237,Marié(e),Consulting,Directeur Technique,2,29,8,1,0,1,2,2,4,Transformation Digitale,Occasionnel,7,7,2,3,5,3,4,2,3,Oui,0.11,proche,Senior,0.1111111111111111,0.7777777777777778,961850,2.75,22.0,0.2222222222222222,1,2,0,0,0,1,2
37,F,4107,Célibataire,Consulting,Manager,3,8,4,3,0,0,3,3,3,Autre,Occasionnel,0,1,4,3,2,2,1,2,3,Non,0.15,moyen_proche,Intermédiaire,0.6,0.2,151959,2.25,9.0,0.6,0,0,0,1,0,1,0
40,M,8396,Marié(e),Commercial,Cadre Commercial,1,8,7,7,0,1,3,26,3,Marketing,Occasionnel,7,5,3,3,2,1,2,2,3,Non,0.14,loin,Intermédiaire,0.875,0.625,335840,2.0,14.0,0.375,0,0,0,0,0,1,0
26,F,2007,Divorcé(e),Consulting,Assistant de Direction,1,5,5,3,0,2,5,1,1,Transformation Digitale,Frequent,1,3,1,2,1,3,3,3,3,Non,0.13,proche,Junior,0.5,0.5,52182,2.5,12.5,0.8333333333333334,0,0,1,1,1,2,0
46,M,19627,Divorcé(e),Consulting,Directeur Technique,9,23,2,2,0,2,0,1,4,Transformation Digitale,Occasionnel,2,2,4,3,5,4,4,3,3,Non,0.17,proche,Senior,0.6666666666666666,0.6666666666666666,902842,3.75,7.5,0.0,0,0,0,0,0,1,0
54,F,10686,Marié(e),Commercial,Cadre Commercial,6,13,9,4,0,1,4,2,4,Infra & Cloud,Occasionnel,7,0,3,2,3,3,2,3,3,Non,0.11,proche,Senior,0.4,0.0,577044,2.75,24.75,0.4,0,0,1,0,0,1,0
56,F,2942,Marié(e),Consulting,Assistant de Direction,2,18,5,4,0,1,4,9,3,Transformation Digitale,Frequent,0,3,1,3,1,3,2,3,3,Non,0.19,moyen_loin,Senior,0.6666666666666666,0.5,164752,2.25,11.25,0.6666666666666666,0,0,0,1,0,2,0
36,F,8858,Célibataire,Consulting,Tech Lead,0,15,14,8,0,0,2,12,5,Transformation Digitale,Occasionnel,7,8,4,2,3,4,2,2,3,Non,0.11,moyen_loin,Intermédiaire,0.5333333333333333,0.5333333333333333,318888,3.0,42.0,0.13333333333333333,0,0,1,0,0,1,0
55,M,16756,Célibataire,Consulting,Senior Manager,7,31,9,7,0,0,3,2,1,Transformation Digitale,Aucun,6,2,3,2,4,1,2,4,3,Non,0.15,proche,Senior,0.7,0.2,921580,2.5,22.5,0.3,0,0,1,0,0,0,0
43,M,10798,Divorcé(e),Commercial,Cadre Commercial,5,18,1,0,0,1,5,25,3,Transformation Digitale,Occasionnel,0,0,3,2,3,4,3,3,3,Non,0.13,loin,Intermédiaire,0.0,0.0,464314,3.25,3.25,2.5,0,0,1,0,0,1,0
20,F,2323,Célibataire,Commercial,Représentant Commercial,1,2,2,2,1,0,3,9,3,Marketing,Frequent,0,2,4,3,1,4,2,3,3,Oui,0.14,moyen_loin,Junior,0.6666666666666666,0.6666666666666666,46460,3.25,6.5,1.0,1,9,0,1,0,2,18
21,F,1416,Célibataire,Consulting,Consultant,1,1,1,0,1,0,6,10,3,Infra & Cloud,Occasionnel,1,0,3,2,1,1,1,2,3,Non,0.13,moyen_loin,Junior,0.0,0.0,29736,1.75,1.75,3.0,0,0,1,1,1,1,0
46,F,4615,Divorcé(e),Consulting,Assistant de Direction,8,19,16,13,0,3,2,8,4,Infra & Cloud,Occasionnel,1,7,4,2,2,1,1,3,4,Oui,0.23,moyen_loin,Senior,0.7647058823529411,0.4117647058823529,212290,2.25,36.0,0.11764705882352941,1,8,2,1,2,1,8
51,M,2461,Marié(e),Consulting,Assistant de Direction,9,18,10,0,1,3,2,4,4,Infra & Cloud,Occasionnel,2,7,1,3,1,3,3,4,3,Oui,0.12,moyen_proche,Senior,0.0,0.6363636363636364,125511,2.75,27.5,0.18181818181818182,1,4,0,1,0,1,4
28,M,8722,Célibataire,Consulting,Manager,1,10,10,7,1,0,2,24,2,Entrepreunariat,Aucun,1,9,2,2,3,1,1,2,3,Non,0.12,loin,Junior,0.6363636363636364,0.8181818181818182,244216,1.5,15.0,0.18181818181818182,0,0,1,0,0,0,0
26,M,3955,Marié(e),Consulting,Consultant,1,6,5,3,0,2,2,1,2,Transformation Digitale,Occasionnel,1,3,1,2,1,1,1,3,3,Non,0.16,proche,Junior,0.5,0.5,102830,1.5,7.5,0.3333333333333333,0,0,1,1,1,1,0
30,M,9957,Marié(e),Consulting,Tech Lead,0,7,6,2,0,1,1,20,3,Autre,Occasionnel,0,2,3,3,2,1,3,2,3,Non,0.15,loin,Junior,0.2857142857142857,0.2857142857142857,298710,2.25,13.5,0.14285714285714285,0,0,0,0,0,1,0
41,F,3376,Marié(e),Consulting,Assistant de Direction,1,10,10,6,0,0,3,7,2,Entrepreunariat,Occasionnel,0,8,2,4,1,3,3,3,3,Non,0.13,moyen_proche,Intermédiaire,0.5454545454545454,0.7272727272727273,138416,2.75,27.5,0.2727272727272727,0,0,-1,1,-1,1,0
38,F,8823,Marié(e),Consulting,Manager,0,20,19,9,0,1,4,17,1,Infra & Cloud,Occasionnel,1,9,3,2,3,3,1,2,3,Non,0.18,loin,Intermédiaire,0.45,0.45,335274,2.25,42.75,0.2,0,0,1,0,0,1,0
40,M,10322,Marié(e),Consulting,Manager,4,14,11,10,0,1,6,20,4,Entrepreunariat,Occasionnel,11,1,1,3,3,4,4,3,4,Non,0.2,loin,Intermédiaire,0.8333333333333334,0.08333333333333333,412880,3.0,33.0,0.5,0,0,1,0,0,1,0
27,M,4621,Marié(e),Consulting,Consultant,1,3,3,2,0,3,4,8,5,Infra & Cloud,Aucun,1,2,1,1,1,3,4,3,3,Non,0.19,moyen_loin,Junior,0.5,0.5,124767,2.75,8.25,1.0,0,0,2,1,2,0,0
55,M,10976,Marié(e),Consulting,Tech Lead,3,23,3,2,0,1,4,2,1,Infra & Cloud,Frequent,1,2,4,3,3,2,2,3,3,Non,0.18,proche,Senior,0.5,0.5,603680,2.75,8.25,1.0,0,0,0,0,0,2,0
28,F,3660,Célibataire,Consulting,Assistant de Direction,3,10,8,7,0,0,4,10,3,Autre,Occasionnel,1,7,3,3,2,3,4,4,3,Non,0.13,moyen_loin,Junior,0.7777777777777778,0.7777777777777778,102480,3.5,28.0,0.4444444444444444,0,0,0,1,0,1,0
44,M,10482,Marié(e),Ressources Humaines,Ressources Humaines,9,24,20,6,1,1,1,1,2,Transformation Digitale,Occasionnel,3,6,2,2,3,1,4,3,3,Non,0.14,proche,Intermédiaire,0.2857142857142857,0.2857142857142857,461208,2.5,50.0,0.047619047619047616,0,0,1,0,0,1,0
33,M,7119,Divorcé(e),Consulting,Manager,4,9,3,2,0,1,2,5,3,Infra & Cloud,Occasionnel,1,2,4,2,3,4,3,3,3,Non,0.15,moyen_proche,Junior,0.5,0.5,234927,3.5,10.5,0.5,0,0,1,0,0,1,0
35,M,9582,Célibataire,Commercial,Cadre Commercial,0,9,8,7,1,0,2,4,3,Entrepreunariat,Occasionnel,4,7,4,3,3,1,1,3,4,Oui,0.22,moyen_proche,Intermédiaire,0.7777777777777778,0.7777777777777778,335370,2.25,18.0,0.2222222222222222,1,4,1,0,0,1,4
33,F,4508,Célibataire,Consulting,Assistant de Direction,1,14,13,7,1,0,4,29,4,Transformation Digitale,Frequent,3,8,1,2,2,3,2,3,4,Non,0.22,loin,Junior,0.5,0.5714285714285714,148764,2.25,29.25,0.2857142857142857,0,0,2,1,2,2,0
28,M,2207,Divorcé(e),Consulting,Consultant,1,4,4,2,0,1,5,15,2,Infra & Cloud,Occasionnel,2,2,1,3,1,3,4,2,3,Non,0.16,loin,Junior,0.4,0.4,61796,2.5,10.0,1.0,0,0,0,1,0,1,0
34,M,7756,Célibataire,Consulting,Manager,0,7,6,2,0,0,1,3,1,Infra & Cloud,Frequent,0,4,1,3,2,4,3,2,3,Non,0.17,moyen_proche,Junior,0.2857142857142857,0.5714285714285714,263704,2.5,15.0,0.14285714285714285,0,0,0,0,0,2,0
37,F,6694,Divorcé(e),Commercial,Cadre Commercial,2,8,1,0,0,3,5,10,4,Infra & Cloud,Occasionnel,0,0,4,2,2,4,3,3,3,Oui,0.14,moyen_loin,Intermédiaire,0.0,0.0,247678,3.5,3.5,2.5,1,10,1,0,0,1,10
25,M,3691,Marié(e),Consulting,Consultant,1,7,7,7,1,1,3,4,1,Entrepreunariat,Occasionnel,5,6,4,3,1,4,2,4,3,Oui,0.15,moyen_proche,Junior,0.875,0.75,92275,3.5,24.5,0.375,1,4,0,1,0,1,4
26,M,2377,Divorcé(e),Consulting,Consultant,1,1,1,1,1,1,0,21,3,Transformation Digitale,Occasionnel,0,0,1,3,1,3,3,2,4,Non,0.2,loin,Junior,0.5,0.0,61802,2.25,2.25,0.0,0,0,1,1,1,1,0
33,M,2313,Célibataire,Consulting,Assistant de Direction,4,5,2,2,1,0,0,25,3,Transformation Digitale,Occasionnel,2,2,1,2,1,2,2,3,4,Oui,0.2,loin,Junior,0.6666666666666666,0.6666666666666666,76329,2.0,4.0,0.0,1,25,2,1,2,1,25
42,M,17665,Marié(e),Consulting,Senior Manager,0,23,22,6,0,1,3,2,2,Transformation Digitale,Occasionnel,13,7,4,3,4,1,4,3,3,Non,0.17,proche,Intermédiaire,0.2608695652173913,0.30434782608695654,741930,3.0,66.0,0.13043478260869565,0,0,0,0,0,1,0
28,M,2596,Divorcé(e),Consulting,Consultant,1,1,1,0,1,2,2,1,3,Transformation Digitale,Frequent,0,0,1,2,1,2,1,3,3,Non,0.15,proche,Junior,0.0,0.0,72688,1.75,1.75,1.0,0,0,1,1,1,2,0
50,M,4728,Célibataire,Commercial,Cadre Commercial,3,5,0,0,1,0,4,1,4,Autre,Frequent,0,0,4,3,2,3,4,3,3,Oui,0.14,proche,Senior,0.0,0.0,236400,3.5,0.0,4.0,1,1,0,1,0,2,2
33,F,4302,Marié(e),Commercial,Cadre Commercial,0,4,3,2,0,1,3,7,3,Infra & Cloud,Frequent,0,2,4,3,2,2,3,3,3,Non,0.17,moyen_proche,Junior,0.5,0.5,141966,3.0,9.0,0.75,0,0,0,1,0,2,0
34,M,2979,Marié(e),Consulting,Assistant de Direction,3,6,0,0,0,3,2,3,4,Infra & Cloud,Aucun,0,0,3,2,1,4,4,3,3,Non,0.17,moyen_proche,Junior,0.0,0.0,101286,3.5,0.0,2.0,0,0,1,1,1,0,0
48,M,16885,Célibataire,Consulting,Senior Manager,2,27,5,4,0,0,3,1,4,Transformation Digitale,Aucun,2,1,1,4,4,4,3,2,4,Non,0.22,proche,Senior,0.6666666666666666,0.16666666666666666,810480,2.5,12.5,0.5,0,0,0,0,0,0,0
45,F,5593,Marié(e),Commercial,Cadre Commercial,1,15,15,10,0,1,2,9,4,Infra & Cloud,Aucun,4,12,2,2,2,3,4,3,3,Non,0.13,moyen_loin,Intermédiaire,0.625,0.75,251685,3.0,45.0,0.125,0,0,1,0,0,0,0
52,M,10445,Célibataire,Consulting,Manager,7,18,8,6,0,0,4,7,4,Infra & Cloud,Occasionnel,4,0,2,3,3,2,4,3,3,Non,0.19,moyen_proche,Senior,0.6666666666666666,0.0,543140,2.75,22.0,0.4444444444444444,0,0,0,0,0,1,0
38,M,8740,Divorcé(e),Commercial,Cadre Commercial,0,9,8,7,0,2,2,10,4,Marketing,Occasionnel,2,7,3,2,3,3,2,3,3,Oui,0.14,moyen_loin,Intermédiaire,0.7777777777777778,0.7777777777777778,332120,2.75,22.0,0.2222222222222222,1,10,1,0,0,1,10
29,F,2514,Divorcé(e),Consulting,Assistant de Direction,4,11,7,5,0,1,1,28,4,Infra & Cloud,Occasionnel,1,7,3,3,1,4,1,3,4,Non,0.22,loin,Junior,0.625,0.875,72906,2.75,19.25,0.125,0,0,1,1,1,1,0
28,F,7655,Divorcé(e),Consulting,Tech Lead,0,10,9,7,0,3,3,3,3,Transformation Digitale,Occasionnel,1,7,4,3,3,2,2,2,3,Non,0.17,moyen_proche,Junior,0.7,0.7,214340,2.5,22.5,0.3,0,0,0,0,0,1,0
46,M,17465,Marié(e),Commercial,Senior Manager,3,23,12,9,0,1,3,3,1,Marketing,Occasionnel,4,9,1,3,4,3,4,3,3,Non,0.12,moyen_proche,Senior,0.6923076923076923,0.6923076923076923,803390,2.75,33.0,0.23076923076923078,0,0,0,0,0,1,0
38,M,7351,Célibataire,Commercial,Cadre Commercial,7,10,1,0,0,0,2,2,2,Marketing,Occasionnel,0,0,4,3,3,2,3,3,3,Non,0.16,proche,Intermédiaire,0.0,0.0,279338,3.0,3.0,1.0,0,0,0,0,0,1,0
43,F,10820,Marié(e),Consulting,Tech Lead,8,18,8,7,0,1,1,27,3,Infra & Cloud,Frequent,0,1,3,3,3,1,3,3,3,Non,0.11,loin,Intermédiaire,0.7777777777777778,0.1111111111111111,465260,2.5,20.0,0.1111111111111111,0,0,0,0,0,2,0
39,M,12169,Divorcé(e),Consulting,Manager,7,21,18,7,1,3,4,2,3,Infra & Cloud,Frequent,11,5,1,3,4,4,4,3,3,Non,0.11,proche,Intermédiaire,0.3684210526315789,0.2631578947368421,474591,3.0,54.0,0.21052631578947367,0,0,0,0,0,2,0
40,M,19626,Célibataire,Consulting,Directeur Technique,1,21,20,7,0,0,2,14,3,Transformation Digitale,Occasionnel,4,9,3,2,5,3,1,4,3,Non,0.14,moyen_loin,Intermédiaire,0.3333333333333333,0.42857142857142855,785040,2.75,55.0,0.09523809523809523,0,0,1,0,0,1,0
21,F,2070,Célibataire,Consulting,Assistant de Direction,1,2,2,2,0,0,6,1,1,Entrepreunariat,Occasionnel,2,2,4,2,1,2,3,4,3,Oui,0.11,proche,Junior,0.6666666666666666,0.6666666666666666,43470,3.25,6.5,2.0,1,1,1,1,1,1,1
39,M,6782,Célibataire,Consulting,Consultant,9,9,5,4,0,0,2,9,3,Infra & Cloud,Aucun,0,3,3,3,2,2,3,2,3,Non,0.15,moyen_loin,Intermédiaire,0.6666666666666666,0.5,264498,2.5,12.5,0.3333333333333333,0,0,0,0,0,0,0
36,M,7779,Célibataire,Consulting,Tech Lead,2,18,11,9,0,0,0,18,4,Infra & Cloud,Aucun,0,9,1,3,2,4,1,3,4,Non,0.2,loin,Intermédiaire,0.75,0.75,280044,2.25,24.75,0.0,0,0,1,0,0,0,0
31,M,2791,Marié(e),Commercial,Représentant Commercial,0,3,2,2,0,1,4,20,3,Infra & Cloud,Frequent,2,2,3,4,1,4,1,3,3,Non,0.12,loin,Junior,0.6666666666666666,0.6666666666666666,86521,2.75,5.5,1.3333333333333333,0,0,-1,1,-1,2,0
28,M,3201,Marié(e),Consulting,Assistant de Direction,0,6,5,3,0,0,2,2,1,Infra & Cloud,Occasionnel,0,4,1,2,1,2,1,1,3,Non,0.17,proche,Junior,0.5,0.6666666666666666,89628,1.25,6.25,0.3333333333333333,0,0,1,1,1,1,0
35,M,4968,Divorcé(e),Commercial,Cadre Commercial,1,5,5,2,0,1,3,11,2,Marketing,Frequent,0,2,4,3,2,4,4,3,3,Non,0.11,moyen_loin,Intermédiaire,0.3333333333333333,0.3333333333333333,173880,3.75,18.75,0.5,0,0,0,0,0,2,0
49,M,13120,Marié(e),Commercial,Cadre Commercial,6,22,9,8,0,1,3,8,4,Entrepreunariat,Occasionnel,2,3,4,2,4,2,2,3,3,Non,0.17,moyen_loin,Senior,0.8,0.3,642880,2.75,24.75,0.3,0,0,1,0,0,1,0
34,M,4033,Célibataire,Consulting,Tech Lead,2,5,3,2,0,0,3,2,2,Infra & Cloud,Frequent,0,2,4,3,2,3,4,2,3,Non,0.11,proche,Junior,0.5,0.5,137122,3.25,9.75,0.75,0,0,0,1,0,2,0
29,F,3291,Divorcé(e),Consulting,Assistant de Direction,0,8,7,5,0,2,2,10,3,Infra & Cloud,Frequent,1,1,4,3,1,2,4,2,3,Non,0.14,moyen_loin,Junior,0.625,0.125,95439,3.0,21.0,0.25,0,0,0,1,0,2,0
42,M,4272,Célibataire,Consulting,Consultant,4,16,1,0,0,0,3,29,3,Transformation Digitale,Occasionnel,0,0,2,1,2,4,1,3,3,Non,0.19,loin,Intermédiaire,0.0,0.0,179424,2.5,2.5,1.5,0,0,2,1,2,1,0
29,M,5056,Marié(e),Consulting,Tech Lead,1,10,10,7,0,1,2,8,1,Transformation Digitale,Occasionnel,1,2,2,2,2,4,3,2,3,Oui,0.15,moyen_loin,Junior,0.6363636363636364,0.18181818181818182,146624,2.75,27.5,0.18181818181818182,1,8,1,0,0,1,8
38,M,2844,Marié(e),Ressources Humaines,Ressources Humaines,1,7,7,6,0,1,2,1,3,Ressources Humaines,Occasionnel,5,0,3,4,1,3,4,4,3,Non,0.13,proche,Intermédiaire,0.75,0.0,108072,3.5,24.5,0.25,0,0,-1,1,-1,1,0
28,M,2703,Divorcé(e),Consulting,Assistant de Direction,1,3,3,1,0,1,2,6,3,Infra & Cloud,Frequent,0,2,3,2,1,3,4,3,3,Oui,0.14,moyen_proche,Junior,0.25,0.5,75684,3.25,9.75,0.5,1,6,1,1,1,2,12
18,M,1904,Célibataire,Consulting,Consultant,1,0,0,0,1,0,0,8,1,Transformation Digitale,Aucun,0,0,3,3,1,3,4,3,3,Non,0.12,moyen_loin,Junior,0.0,0.0,34272,3.25,0.0,0.0,0,0,0,1,0,0,0
33,F,8224,Célibataire,Commercial,Cadre Commercial,0,6,5,2,1,0,3,9,4,Marketing,Occasionnel,0,3,1,3,2,1,1,3,3,Oui,0.17,moyen_loin,Junior,0.3333333333333333,0.5,271392,1.5,7.5,0.5,1,9,0,0,0,1,9
41,M,4766,Marié(e),Consulting,Consultant,3,6,1,0,0,1,4,12,4,Infra & Cloud,Occasionnel,0,0,2,3,1,4,1,3,3,Oui,0.11,moyen_loin,Intermédiaire,0.0,0.0,195406,2.5,2.5,2.0,1,12,0,1,0,1,12
31,M,2610,Marié(e),Consulting,Consultant,1,2,2,2,1,1,5,15,3,Transformation Digitale,Frequent,2,2,3,3,1,3,3,2,3,Non,0.12,loin,Junior,0.6666666666666666,0.6666666666666666,80910,2.75,5.5,1.6666666666666667,0,0,0,1,0,2,0
37,F,5731,Divorcé(e),Consulting,Manager,7,9,6,2,0,2,2,25,2,Transformation Digitale,Occasionnel,1,3,3,2,2,4,3,3,3,Non,0.13,loin,Intermédiaire,0.2857142857142857,0.42857142857142855,212047,3.25,19.5,0.2857142857142857,0,0,1,0,0,1,0
27,M,2539,Marié(e),Consulting,Assistant de Direction,1,4,4,2,0,1,0,6,3,Infra & Cloud,Occasionnel,2,2,4,2,1,3,3,3,3,Non,0.13,moyen_proche,Junior,0.4,0.4,68553,3.25,13.0,0.0,0,0,1,1,1,1,0
34,F,5714,Marié(e),Commercial,Cadre Commercial,1,6,6,5,0,0,3,9,1,Infra & Cloud,Occasionnel,1,3,2,3,2,3,1,2,4,Non,0.2,moyen_loin,Junior,0.7142857142857143,0.42857142857142855,194276,2.0,12.0,0.42857142857142855,0,0,1,0,0,1,0
35,M,4323,Célibataire,Ressources Humaines,Ressources Humaines,1,6,5,4,0,0,2,8,4,Entrepreunariat,Occasionnel,1,4,3,3,1,3,2,1,3,Non,0.17,moyen_loin,Intermédiaire,0.6666666666666666,0.6666666666666666,151305,2.25,11.25,0.3333333333333333,0,0,0,1,0,1,0
29,F,7336,Marié(e),Commercial,Cadre Commercial,1,11,11,8,1,1,3,23,1,Infra & Cloud,Occasionnel,3,10,4,2,3,1,1,1,3,Non,0.13,loin,Junior,0.6666666666666666,0.8333333333333334,212744,1.75,19.25,0.25,0,0,1,0,0,1,0
40,F,13499,Célibataire,Consulting,Directeur Technique,9,20,18,7,0,0,3,9,4,Transformation Digitale,Frequent,2,13,2,3,3,3,3,2,3,Non,0.17,moyen_loin,Intermédiaire,0.3684210526315789,0.6842105263157895,539960,2.5,45.0,0.15789473684210525,0,0,0,0,0,2,0
42,M,13758,Célibataire,Commercial,Cadre Commercial,0,22,21,9,1,0,2,12,3,Infra & Cloud,Frequent,13,14,3,3,4,1,2,2,3,Oui,0.12,moyen_loin,Intermédiaire,0.4090909090909091,0.6363636363636364,577836,2.0,42.0,0.09090909090909091,1,12,0,0,0,2,24
42,M,5155,Célibataire,Commercial,Cadre Commercial,7,9,6,4,0,0,3,4,4,Marketing,Occasionnel,1,5,2,3,2,1,4,4,3,Non,0.13,moyen_proche,Intermédiaire,0.5714285714285714,0.7142857142857143,216510,2.75,16.5,0.42857142857142855,0,0,0,0,0,1,0
35,M,2258,Marié(e),Consulting,Consultant,6,10,8,0,0,1,2,1,4,Transformation Digitale,Occasionnel,1,7,4,2,1,3,2,3,3,Non,0.12,proche,Intermédiaire,0.0,0.7777777777777778,79030,3.0,24.0,0.2222222222222222,0,0,1,1,1,1,0
24,M,3597,Célibataire,Consulting,Consultant,8,6,4,3,0,0,2,24,3,Transformation Digitale,Occasionnel,1,2,4,3,1,2,4,3,4,Non,0.22,loin,Junior,0.6,0.4,86328,3.25,13.0,0.4,0,0,1,1,1,1,0
28,F,2515,Marié(e),Consulting,Consultant,1,1,1,1,1,0,4,12,1,Infra & Cloud,Occasionnel,0,0,3,3,1,4,4,2,3,Oui,0.11,moyen_loin,Junior,0.5,0.0,70420,3.25,3.25,2.0,1,12,0,1,0,1,12
26,M,4420,Marié(e),Consulting,Consultant,1,8,8,7,0,1,2,3,4,Transformation Digitale,Occasionnel,0,7,1,4,1,4,2,3,4,Non,0.22,moyen_proche,Junior,0.7777777777777778,0.7777777777777778,114920,2.5,20.0,0.2222222222222222,0,0,0,1,0,1,0
30,M,6578,Marié(e),Commercial,Cadre Commercial,1,10,10,3,0,1,3,10,3,Marketing,Occasionnel,1,4,3,2,2,3,1,3,3,Non,0.18,moyen_loin,Junior,0.2727272727272727,0.36363636363636365,197340,2.5,25.0,0.2727272727272727,0,0,1,0,0,1,0
40,F,4422,Marié(e),Consulting,Assistant de Direction,3,16,1,1,0,1,3,26,2,Transformation Digitale,Frequent,0,0,3,2,2,4,4,1,3,Oui,0.13,loin,Intermédiaire,0.5,0.0,176880,3.0,3.0,1.5,1,26,1,1,1,2,52
35,M,10274,Divorcé(e),Consulting,Tech Lead,2,15,7,7,0,1,2,2,3,Infra & Cloud,Occasionnel,6,4,3,2,3,2,2,4,3,Non,0.18,proche,Intermédiaire,0.875,0.5,359590,2.75,19.25,0.25,0,0,1,0,0,1,0
34,M,5343,Célibataire,Consulting,Manager,0,14,13,9,0,0,3,1,3,Transformation Digitale,Frequent,4,9,4,2,2,1,3,3,4,Non,0.2,proche,Junior,0.6428571428571429,0.6428571428571429,181662,2.75,35.75,0.21428571428571427,0,0,2,0,0,2,0
35,M,2376,Marié(e),Consulting,Consultant,1,2,2,2,0,1,2,4,4,Autre,Frequent,2,2,4,2,1,4,2,4,3,Non,0.13,moyen_proche,Intermédiaire,0.6666666666666666,0.6666666666666666,83160,3.5,7.0,0.6666666666666666,0,0,1,1,1,2,0
43,F,5346,Célibataire,Commercial,Cadre Commercial,8,7,4,3,1,0,2,9,3,Marketing,Occasionnel,1,3,1,1,2,3,2,2,3,Non,0.13,moyen_loin,Intermédiaire,0.6,0.6,229878,2.0,8.0,0.4,0,0,2,0,0,1,0
32,F,2827,Divorcé(e),Commercial,Représentant Commercial,1,1,1,0,0,3,3,2,1,Infra & Cloud,Aucun,0,0,3,3,1,1,3,3,3,Non,0.12,proche,Junior,0.0,0.0,90464,2.5,2.5,1.5,0,0,0,1,0,0,0
56,F,19943,Divorcé(e),Consulting,Senior Manager,4,28,5,2,0,1,2,4,4,Entrepreunariat,Occasionnel,4,2,4,3,5,1,4,3,3,Non,0.13,moyen_proche,Senior,0.3333333333333333,0.3333333333333333,1116808,3.0,15.0,0.3333333333333333,0,0,0,0,0,1,0
29,F,3131,Marié(e),Consulting,Consultant,1,10,10,8,0,1,5,6,1,Transformation Digitale,Occasionnel,0,8,2,3,1,4,1,3,3,Non,0.13,moyen_proche,Junior,0.7272727272727273,0.7272727272727273,90799,2.5,25.0,0.45454545454545453,0,0,0,1,0,1,0
19,M,2552,Célibataire,Consulting,Assistant de Direction,1,1,1,1,0,0,4,9,2,Infra & Cloud,Occasionnel,0,0,3,3,1,1,3,3,4,Non,0.25,moyen_loin,Junior,0.5,0.0,48488,2.5,2.5,2.0,0,0,1,1,1,1,0
45,F,4477,Marié(e),Consulting,Assistant de Direction,4,7,3,2,0,1,2,7,3,Transformation Digitale,Occasionnel,0,2,1,3,1,3,3,2,3,Oui,0.19,moyen_proche,Intermédiaire,0.5,0.5,201465,2.25,6.75,0.5,1,7,0,1,0,1,7
37,F,6474,Marié(e),Consulting,Tech Lead,1,14,14,8,0,1,2,1,3,Infra & Cloud,Occasionnel,3,11,4,2,2,4,2,2,3,Non,0.13,proche,Intermédiaire,0.5333333333333333,0.7333333333333333,239538,3.0,42.0,0.13333333333333333,0,0,1,0,0,1,0
20,M,3033,Célibataire,Consulting,Consultant,1,2,2,2,0,0,2,3,3,Infra & Cloud,Occasionnel,1,2,1,2,1,3,1,2,3,Non,0.12,moyen_proche,Junior,0.6666666666666666,0.6666666666666666,60660,1.75,3.5,0.6666666666666666,0,0,1,1,1,1,0
44,M,2936,Célibataire,Consulting,Assistant de Direction,1,6,6,4,1,0,4,10,4,Infra & Cloud,Occasionnel,0,2,3,3,1,3,3,3,3,Oui,0.11,moyen_loin,Intermédiaire,0.5714285714285714,0.2857142857142857,129184,3.0,18.0,0.5714285714285714,1,10,0,1,0,1,10
53,F,18606,Divorcé(e),Consulting,Senior Manager,3,26,7,7,0,1,6,7,2,Transformation Digitale,Occasionnel,4,7,4,3,5,3,2,3,3,Non,0.18,moyen_proche,Senior,0.875,0.875,986118,3.0,21.0,0.75,0,0,0,0,0,1,0
29,F,2168,Marié(e),Consulting,Assistant de Direction,0,6,5,4,0,1,2,15,1,Infra & Cloud,Occasionnel,1,3,2,1,1,4,1,2,3,Oui,0.18,loin,Junior,0.6666666666666666,0.5,62872,2.25,11.25,0.3333333333333333,1,15,2,1,2,1,15
22,M,2853,Marié(e),Consulting,Assistant de Direction,0,1,0,0,1,1,5,3,4,Infra & Cloud,Frequent,0,0,3,2,1,4,2,3,3,Oui,0.11,moyen_proche,Junior,0.0,0.0,62766,3.0,0.0,5.0,1,3,1,1,1,2,6
46,F,17048,Marié(e),Commercial,Senior Manager,8,28,26,15,0,0,2,2,3,Marketing,Occasionnel,15,9,3,3,4,1,1,3,4,Non,0.23,proche,Senior,0.5555555555555556,0.3333333333333333,784208,2.0,52.0,0.07407407407407407,0,0,1,0,0,1,0
