age,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,domaine_etude,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,augementation_salaire_precedente,genre_binaire,tranche_age,ratio_stagnation,ratio_sous_responsable,age_revenu,satisfaction_moyenne,interaction_satisfaction_anciennete,taux_de_formation,heures_supplementaires_binaire,interaction_distance_heures_sup,frequence_deplacement_num,surmenage_transports
43,5346,Célibataire,Commercial,Cadre Commercial,8,7,4,3,1,0,2,9,3,Marketing,1,3,1,1,2,3,2,2,3,0.13,0,Intermédiaire,0.6,0.6,229878,2.0,8.0,0.4,0,0,1,0
32,2827,Divorcé(e),Commercial,Représentant Commercial,1,1,1,0,0,3,3,2,1,Infra & Cloud,0,0,3,3,1,1,3,3,3,0.12,0,Junior,0.0,0.0,90464,2.5,2.5,1.5,0,0,0,0
56,19943,Divorcé(e),Consulting,Senior Manager,4,28,5,2,0,1,2,4,4,Entrepreunariat,4,2,4,3,5,1,4,3,3,0.13,0,Senior,0.3333333333333333,0.3333333333333333,1116808,3.0,15.0,0.3333333333333333,0,0,1,0
29,3131,Marié(e),Consulting,Consultant,1,10,10,8,0,1,5,6,1,Transformation Digitale,0,8,2,3,1,4,1,3,3,0.13,0,Junior,0.7272727272727273,0.7272727272727273,90799,2.5,25.0,0.45454545454545453,0,0,1,0
19,2552,Célibataire,Consulting,Assistant de Direction,1,1,1,1,0,0,4,9,2,Infra & Cloud,0,0,3,3,1,1,3,3,4,0.25,1,Junior,0.5,0.0,48488,2.5,2.5,2.0,0,0,1,0
45,4477,Marié(e),Consulting,Assistant de Direction,4,7,3,2,0,1,2,7,3,Transformation Digitale,0,2,1,3,1,3,3,2,3,0.19,0,Intermédiaire,0.5,0.5,201465,2.25,6.75,0.5,1,7,1,7
37,6474,Marié(e),Consulting,Tech Lead,1,14,14,8,0,1,2,1,3,Infra & Cloud,3,11,4,2,2,4,2,2,3,0.13,0,Intermédiaire,0.5333333333333333,0.7333333333333333,239538,3.0,42.0,0.13333333333333333,0,0,1,0
20,3033,Célibataire,Consulting,Consultant,1,2,2,2,0,0,2,3,3,Infra & Cloud,1,2,1,2,1,3,1,2,3,0.12,1,Junior,0.6666666666666666,0.6666666666666666,60660,1.75,3.5,0.6666666666666666,0,0,1,0
44,2936,Célibataire,Consulting,Assistant de Direction,1,6,6,4,1,0,4,10,4,Infra & Cloud,0,2,3,3,1,3,3,3,3,0.11,1,Intermédiaire,0.5714285714285714,0.2857142857142857,129184,3.0,18.0,0.5714285714285714,1,10,1,10
53,18606,Divorcé(e),Consulting,Senior Manager,3,26,7,7,0,1,6,7,2,Transformation Digitale,4,7,4,3,5,3,2,3,3,0.18,0,Senior,0.875,0.875,986118,3.0,21.0,0.75,0,0,1,0
29,2168,Marié(e),Consulting,Assistant de Direction,0,6,5,4,0,1,2,15,1,Infra & Cloud,1,3,2,1,1,4,1,2,3,0.18,0,Junior,0.6666666666666666,0.5,62872,2.25,11.25,0.3333333333333333,1,15,1,15
22,2853,Marié(e),Consulting,Assistant de Direction,0,1,0,0,1,1,5,3,4,Infra & Cloud,0,0,3,2,1,4,2,3,3,0.11,1,Junior,0.0,0.0,62766,3.0,0.0,5.0,1,3,2,6
46,17048,Marié(e),Commercial,Senior Manager,8,28,26,15,0,0,2,2,3,Marketing,15,9,3,3,4,1,1,3,4,0.23,0,Senior,0.5555555555555556,0.3333333333333333,784208,2.0,52.0,0.07407407407407407,0,0,1,0
44,2290,Célibataire,Consulting,Assistant de Direction,2,6,0,0,0,0,3,17,3,Infra & Cloud,0,0,4,1,1,3,4,3,3,0.13,1,Intermédiaire,0.0,0.0,100760,3.5,0.0,3.0,0,0,0,0
33,3600,Marié(e),Ressources Humaines,Ressources Humaines,1,5,5,4,0,1,2,2,3,Ressources Humaines,1,4,2,3,1,3,4,3,3,0.13,1,Junior,0.6666666666666666,0.6666666666666666,118800,3.0,15.0,0.3333333333333333,0,0,1,0
41,2107,Divorcé(e),Consulting,Assistant de Direction,6,5,1,0,1,1,2,5,2,Infra & Cloud,0,0,1,2,1,1,1,1,3,0.17,1,Intermédiaire,0.0,0.0,86387,1.0,1.0,1.0,0,0,0,0
30,4115,Divorcé(e),Commercial,Cadre Commercial,8,8,4,3,0,3,3,29,4,Infra & Cloud,0,3,3,3,2,1,3,3,3,0.19,1,Junior,0.6,0.6,123450,2.5,10.0,0.6,0,0,1,0
40,4327,Marié(e),Commercial,Cadre Commercial,5,5,0,0,0,3,2,2,4,Transformation Digitale,0,0,2,3,2,2,4,3,3,0.12,1,Intermédiaire,0.0,0.0,173080,2.75,0.0,2.0,0,0,2,0
50,17856,Marié(e),Consulting,Senior Manager,2,32,2,2,0,1,3,2,3,Transformation Digitale,2,2,4,3,4,1,3,3,4,0.22,0,Senior,0.6666666666666666,0.6666666666666666,892800,2.75,5.5,1.0,0,0,2,0
28,3196,Marié(e),Consulting,Consultant,1,6,6,5,0,3,2,19,4,Transformation Digitale,3,3,4,2,1,1,3,3,3,0.12,1,Junior,0.7142857142857143,0.42857142857142855,89488,2.75,16.5,0.2857142857142857,0,0,1,0
46,19081,Marié(e),Consulting,Directeur Technique,5,25,4,2,0,1,2,15,2,Infra & Cloud,0,3,4,3,5,2,1,3,3,0.11,1,Senior,0.4,0.6,877726,2.5,10.0,0.4,0,0,1,0
35,8966,Marié(e),Commercial,Cadre Commercial,3,15,7,7,0,3,2,17,4,Infra & Cloud,1,7,3,3,2,1,4,3,3,0.15,1,Intermédiaire,0.875,0.875,313810,2.75,19.25,0.25,1,17,1,17
24,2210,Marié(e),Consulting,Consultant,1,1,1,0,1,1,3,17,2,Infra & Cloud,0,0,4,3,1,2,1,1,3,0.13,0,Junior,0.0,0.0,53040,2.0,2.0,1.5,0,0,1,0
33,4539,Marié(e),Commercial,Cadre Commercial,1,10,10,7,0,1,3,25,3,Transformation Digitale,0,1,2,3,2,3,1,2,3,0.12,0,Junior,0.6363636363636364,0.09090909090909091,149787,2.0,20.0,0.2727272727272727,0,0,2,0
36,2741,Divorcé(e),Consulting,Consultant,1,7,7,7,0,1,4,6,4,Infra & Cloud,1,7,3,1,1,3,3,3,3,0.14,1,Intermédiaire,0.875,0.875,98676,3.0,21.0,0.5,0,0,1,0
30,3491,Divorcé(e),Consulting,Consultant,1,10,10,7,0,3,4,7,4,Infra & Cloud,8,9,3,3,2,3,1,2,3,0.13,1,Junior,0.6363636363636364,0.8181818181818182,104730,2.25,22.5,0.36363636363636365,0,0,1,0
44,4541,Célibataire,Consulting,Assistant de Direction,1,20,20,11,0,0,3,29,4,Autre,13,17,4,3,2,4,2,3,4,0.25,1,Intermédiaire,0.5238095238095238,0.8095238095238095,199804,3.25,65.0,0.14285714285714285,0,0,1,0
20,2678,Célibataire,Commercial,Représentant Commercial,1,2,2,1,0,0,2,21,3,Marketing,2,2,3,4,1,4,4,3,3,0.17,1,Junior,0.3333333333333333,0.6666666666666666,53560,3.5,7.0,0.6666666666666666,0,0,1,0
46,7379,Divorcé(e),Consulting,Tech Lead,2,12,6,3,0,1,3,2,4,Entrepreunariat,1,4,4,3,2,4,3,2,3,0.11,1,Senior,0.42857142857142855,0.5714285714285714,339434,3.25,19.5,0.42857142857142855,0,0,1,0
42,6272,Marié(e),Ressources Humaines,Ressources Humaines,7,10,4,3,0,1,3,2,5,Transformation Digitale,0,3,4,4,2,1,1,4,3,0.16,1,Intermédiaire,0.6,0.6,263424,2.5,10.0,0.6,0,0,0,0
60,5220,Divorcé(e),Commercial,Cadre Commercial,0,12,11,7,0,1,3,7,4,Marketing,1,9,2,4,2,4,2,3,3,0.18,1,Senior,0.5833333333333334,0.75,313200,2.75,30.25,0.25,1,7,1,7
32,2743,Marié(e),Consulting,Consultant,1,2,2,2,0,1,2,13,3,Autre,2,2,3,2,1,2,3,3,4,0.2,0,Junior,0.6666666666666666,0.6666666666666666,87776,2.75,5.5,0.6666666666666666,0,0,2,0
32,4998,Célibataire,Consulting,Assistant de Direction,4,10,8,7,0,0,2,2,2,Infra & Cloud,0,7,4,3,2,3,4,3,3,0.14,0,Junior,0.7777777777777778,0.7777777777777778,159936,3.5,28.0,0.2222222222222222,1,2,2,4
36,10252,Divorcé(e),Consulting,Tech Lead,2,17,7,7,0,1,2,1,3,Entrepreunariat,7,7,3,1,3,1,3,3,4,0.21,0,Intermédiaire,0.875,0.875,369072,2.5,17.5,0.25,1,1,1,1
33,2781,Marié(e),Consulting,Assistant de Direction,0,15,14,10,0,1,5,9,3,Transformation Digitale,4,10,1,3,1,4,2,3,3,0.13,1,Junior,0.6666666666666666,0.6666666666666666,91773,2.5,35.0,0.3333333333333333,0,0,1,0
40,6852,Divorcé(e),Commercial,Cadre Commercial,7,7,5,1,0,1,2,10,3,Entrepreunariat,1,3,2,2,2,2,2,4,3,0.12,0,Intermédiaire,0.16666666666666666,0.5,274080,2.5,12.5,0.3333333333333333,0,0,1,0
25,4950,Célibataire,Commercial,Cadre Commercial,0,5,4,3,0,0,4,10,4,Infra & Cloud,1,1,3,3,2,4,2,3,3,0.14,1,Junior,0.6,0.2,123750,3.0,12.0,0.8,0,0,1,0
30,3579,Marié(e),Consulting,Assistant de Direction,0,12,11,9,0,1,2,1,3,Transformation Digitale,5,7,4,3,1,2,1,3,4,0.21,1,Junior,0.75,0.5833333333333334,107370,2.5,27.5,0.16666666666666666,1,1,1,1
42,13191,Marié(e),Consulting,Directeur Technique,3,20,1,0,0,0,6,26,5,Transformation Digitale,0,0,1,3,3,1,3,3,3,0.17,0,Intermédiaire,0.0,0.0,554022,2.0,2.0,3.0,1,26,2,52
35,10377,Marié(e),Commercial,Cadre Commercial,4,16,13,2,0,1,6,8,2,Marketing,4,12,3,2,3,4,2,2,3,0.11,0,Intermédiaire,0.14285714285714285,0.8571428571428571,363195,2.75,35.75,0.42857142857142855,1,8,0,0
27,2235,Marié(e),Consulting,Assistant de Direction,1,9,9,7,0,2,3,14,3,Infra & Cloud,6,8,1,3,1,1,4,2,3,0.14,1,Junior,0.7,0.8,60345,2.0,18.0,0.3,1,14,1,14
54,10502,Divorcé(e),Consulting,Tech Lead,7,33,5,4,0,1,2,1,4,Infra & Cloud,1,4,4,3,3,3,1,1,3,0.17,0,Senior,0.6666666666666666,0.6666666666666666,567108,2.25,11.25,0.3333333333333333,0,0,2,0
44,2011,Marié(e),Consulting,Assistant de Direction,1,10,10,5,0,1,5,2,1,Infra & Cloud,7,7,1,4,1,4,4,3,3,0.13,0,Intermédiaire,0.45454545454545453,0.6363636363636364,88484,3.0,30.0,0.45454545454545453,0,0,1,0
19,1859,Célibataire,Consulting,Assistant de Direction,1,1,1,1,1,0,2,10,3,Transformation Digitale,0,0,1,2,1,2,2,4,4,0.25,0,Junior,0.5,0.0,35321,2.25,2.25,1.0,1,10,0,0
29,3760,Divorcé(e),Consulting,Assistant de Direction,1,3,3,2,0,3,5,1,3,Infra & Cloud,1,2,1,3,1,4,1,3,3,0.15,0,Junior,0.5,0.5,109040,2.25,6.75,1.25,0,0,1,0
54,17779,Marié(e),Consulting,Directeur Technique,3,36,10,9,0,0,2,3,3,Infra & Cloud,0,9,4,3,4,4,1,3,3,0.14,1,Senior,0.8181818181818182,0.8181818181818182,960066,3.0,30.0,0.18181818181818182,0,0,1,0
31,6833,Marié(e),Consulting,Manager,1,6,6,5,0,0,2,11,2,Transformation Digitale,0,1,3,3,2,1,4,2,3,0.12,1,Junior,0.7142857142857143,0.14285714285714285,211823,2.5,15.0,0.2857142857142857,1,11,1,11
31,6812,Célibataire,Consulting,Manager,1,10,10,9,0,0,2,24,3,Transformation Digitale,1,8,3,2,2,1,2,3,3,0.19,0,Junior,0.8181818181818182,0.7272727272727273,211172,2.25,22.5,0.18181818181818182,0,0,1,0
59,5171,Célibataire,Commercial,Cadre Commercial,5,13,6,1,0,0,2,3,3,Infra & Cloud,0,5,3,2,2,4,4,3,3,0.17,0,Senior,0.14285714285714285,0.7142857142857143,305089,3.5,21.0,0.2857142857142857,0,0,1,0
43,19740,Marié(e),Consulting,Directeur Technique,3,25,8,7,0,1,2,3,3,Infra & Cloud,0,7,3,1,5,4,2,3,3,0.14,1,Intermédiaire,0.7777777777777778,0.7777777777777778,848820,3.0,24.0,0.2222222222222222,0,0,1,0
49,18711,Marié(e),Consulting,Senior Manager,2,23,1,0,0,1,2,4,2,Transformation Digitale,0,0,1,2,5,3,3,4,3,0.13,1,Senior,0.0,0.0,916839,2.75,2.75,1.0,0,0,1,0
36,3692,Marié(e),Consulting,Assistant de Direction,1,12,11,10,0,0,2,3,3,Entrepreunariat,0,7,3,3,1,2,3,2,3,0.12,1,Intermédiaire,0.8333333333333334,0.5833333333333334,132912,2.5,27.5,0.16666666666666666,0,0,2,0
48,2559,Célibataire,Consulting,Consultant,5,7,1,0,0,0,4,2,2,Entrepreunariat,0,0,4,4,1,2,3,2,3,0.11,1,Senior,0.0,0.0,122832,2.75,2.75,2.0,0,0,1,0
27,2517,Divorcé(e),Consulting,Assistant de Direction,1,5,5,3,0,3,2,4,2,Infra & Cloud,0,3,1,3,1,3,2,3,3,0.11,1,Junior,0.5,0.5,67959,2.25,11.25,0.3333333333333333,0,0,1,0
29,6623,Divorcé(e),Consulting,Manager,1,6,6,0,0,2,2,7,3,Infra & Cloud,1,0,3,3,2,4,2,3,3,0.11,1,Junior,0.0,0.0,192067,3.0,18.0,0.2857142857142857,1,7,1,7
48,18265,Célibataire,Consulting,Directeur Technique,6,25,1,0,0,0,3,1,3,Infra & Cloud,0,0,4,2,5,4,3,4,3,0.12,1,Senior,0.0,0.0,876720,3.75,3.75,1.5,0,0,1,0
29,16124,Divorcé(e),Consulting,Directeur Technique,3,9,7,7,0,2,2,1,3,Infra & Cloud,1,7,4,2,4,4,2,2,3,0.14,0,Junior,0.875,0.875,467596,3.0,21.0,0.25,0,0,1,0
34,2585,Marié(e),Consulting,Assistant de Direction,0,2,1,0,0,0,5,20,3,Entrepreunariat,0,0,3,4,1,3,4,2,3,0.17,0,Junior,0.0,0.0,87890,3.0,3.0,2.5,0,0,1,0
44,18213,Marié(e),Commercial,Senior Manager,7,26,22,9,0,1,5,5,3,Marketing,3,10,2,3,5,2,3,3,3,0.11,1,Intermédiaire,0.391304347826087,0.43478260869565216,801372,2.5,55.0,0.21739130434782608,0,0,1,0
33,8380,Divorcé(e),Commercial,Cadre Commercial,0,10,9,8,0,2,3,10,5,Marketing,0,8,4,4,3,3,4,3,3,0.14,1,Junior,0.8,0.8,276540,3.5,31.5,0.3,1,10,1,10
19,2994,Célibataire,Consulting,Assistant de Direction,1,1,1,0,0,0,2,25,3,Infra & Cloud,0,1,2,4,1,4,4,3,3,0.12,0,Junior,0.0,0.5,56886,3.25,3.25,1.0,1,25,1,25
23,1223,Marié(e),Consulting,Assistant de Direction,1,1,1,0,0,1,2,1,2,Infra & Cloud,0,1,4,3,1,3,4,3,4,0.22,1,Junior,0.0,0.5,28129,3.5,3.5,1.0,0,0,1,0
25,1118,Célibataire,Commercial,Représentant Commercial,1,1,1,0,1,0,4,24,1,Infra & Cloud,1,0,3,1,1,4,4,3,3,0.14,1,Junior,0.0,0.0,27950,3.5,3.5,2.0,1,24,2,48
26,2875,Célibataire,Consulting,Assistant de Direction,1,8,8,5,0,0,2,4,2,Infra & Cloud,2,2,3,3,1,4,2,2,4,0.2,1,Junior,0.5555555555555556,0.2222222222222222,74750,2.75,22.0,0.2222222222222222,1,4,1,4
45,18824,Célibataire,Commercial,Senior Manager,2,26,24,10,1,0,2,2,3,Marketing,1,11,1,1,5,2,1,3,3,0.16,0,Intermédiaire,0.4,0.44,847080,1.75,42.0,0.08,1,2,1,2
55,13577,Divorcé(e),Consulting,Manager,1,34,33,9,0,1,3,8,1,Transformation Digitale,15,0,4,2,4,2,4,3,3,0.15,1,Senior,0.2647058823529412,0.0,746735,3.25,107.25,0.08823529411764706,1,8,0,0
21,2625,Célibataire,Consulting,Consultant,1,2,2,2,1,0,2,10,2,Infra & Cloud,2,2,1,2,1,3,3,1,4,0.2,0,Junior,0.6666666666666666,0.6666666666666666,55125,2.0,4.0,0.6666666666666666,0,0,2,0
46,18789,Marié(e),Commercial,Senior Manager,2,26,11,4,0,1,2,4,2,Marketing,0,8,4,2,5,2,3,3,3,0.14,0,Senior,0.3333333333333333,0.6666666666666666,864294,3.0,33.0,0.16666666666666666,0,0,1,0
34,4538,Célibataire,Commercial,Cadre Commercial,0,4,3,2,0,0,3,2,3,Marketing,0,2,3,3,2,1,4,3,3,0.12,0,Junior,0.5,0.5,154292,2.75,8.25,0.75,1,2,1,2
51,19847,Divorcé(e),Commercial,Senior Manager,4,31,29,10,0,1,5,9,3,Infra & Cloud,11,10,4,3,5,2,1,2,4,0.24,1,Senior,0.3333333333333333,0.3333333333333333,1012197,2.25,65.25,0.16666666666666666,1,9,2,18
59,10512,Célibataire,Consulting,Tech Lead,6,25,9,7,0,0,6,18,4,Transformation Digitale,5,4,4,3,3,4,4,2,3,0.12,1,Senior,0.7,0.4,620208,3.5,31.5,0.6,0,0,1,0
34,4444,Divorcé(e),Consulting,Consultant,4,15,11,8,0,2,2,19,3,Transformation Digitale,5,10,3,3,2,2,3,4,3,0.13,0,Junior,0.6666666666666666,0.8333333333333334,151096,3.0,33.0,0.16666666666666666,0,0,2,0
28,2154,Célibataire,Consulting,Consultant,0,5,4,2,0,0,2,1,4,Transformation Digitale,0,2,4,3,1,3,3,2,3,0.11,1,Junior,0.4,0.4,60312,3.0,12.0,0.4,1,1,2,2
44,19190,Divorcé(e),Consulting,Senior Manager,1,26,25,9,0,2,4,4,2,Infra & Cloud,14,13,3,4,5,1,4,2,3,0.14,1,Intermédiaire,0.34615384615384615,0.5,844360,2.5,62.5,0.15384615384615385,0,0,1,0
34,4490,Marié(e),Ressources Humaines,Ressources Humaines,4,14,10,9,0,2,5,11,3,Infra & Cloud,1,8,3,2,2,2,4,4,3,0.11,1,Junior,0.8181818181818182,0.7272727272727273,152660,3.25,32.5,0.45454545454545453,0,0,2,0
35,3506,Marié(e),Consulting,Assistant de Direction,0,4,3,2,0,0,3,6,1,Infra & Cloud,2,2,3,3,1,3,4,3,3,0.14,1,Intermédiaire,0.5,0.5,122710,3.25,9.75,0.75,1,6,1,6
42,2372,Marié(e),Consulting,Assistant de Direction,6,18,1,0,0,0,2,7,4,Transformation Digitale,0,0,2,4,2,2,4,3,3,0.16,0,Intermédiaire,0.0,0.0,99624,2.75,2.75,1.0,1,7,1,7
43,10231,Célibataire,Commercial,Cadre Commercial,3,23,21,7,0,0,3,4,4,Marketing,15,17,4,2,3,4,4,4,3,0.14,0,Intermédiaire,0.3181818181818182,0.7727272727272727,439933,4.0,84.0,0.13636363636363635,0,0,1,0
36,5410,Célibataire,Consulting,Tech Lead,9,18,16,14,0,0,2,2,4,Infra & Cloud,5,12,3,3,2,2,4,3,3,0.11,0,Intermédiaire,0.8235294117647058,0.7058823529411765,194760,3.0,48.0,0.11764705882352941,1,2,1,2
44,7978,Marié(e),Consulting,Manager,1,10,10,7,1,1,2,15,3,Transformation Digitale,0,5,1,3,3,4,4,3,3,0.11,0,Intermédiaire,0.6363636363636364,0.45454545454545453,351032,3.0,30.0,0.18181818181818182,0,0,1,0
28,3867,Marié(e),Consulting,Consultant,1,2,2,2,0,1,2,2,3,Infra & Cloud,2,2,4,2,1,4,2,3,3,0.12,1,Junior,0.6666666666666666,0.6666666666666666,108276,3.25,6.5,0.6666666666666666,1,2,2,4
51,2838,Célibataire,Consulting,Consultant,0,8,7,0,0,0,6,6,2,Transformation Digitale,7,7,2,2,1,3,2,2,3,0.14,0,Senior,0.0,0.875,144738,2.25,15.75,0.75,0,0,2,0
30,4695,Célibataire,Consulting,Tech Lead,7,10,8,4,0,0,3,9,2,Transformation Digitale,1,7,3,3,2,3,3,3,3,0.18,0,Junior,0.4444444444444444,0.7777777777777778,140850,3.0,24.0,0.3333333333333333,1,9,0,0
29,3339,Divorcé(e),Consulting,Consultant,3,10,7,7,1,2,2,7,3,Entrepreunariat,7,7,2,3,1,3,1,3,3,0.13,0,Junior,0.875,0.875,96831,2.25,15.75,0.25,1,7,1,7
28,2080,Célibataire,Consulting,Assistant de Direction,2,5,3,2,0,0,2,1,3,Entrepreunariat,1,2,4,3,1,1,2,2,3,0.11,1,Junior,0.5,0.5,58240,2.25,6.75,0.5,0,0,1,0
25,2096,Célibataire,Consulting,Assistant de Direction,1,2,2,2,0,0,3,1,3,Transformation Digitale,2,1,4,3,1,2,4,2,3,0.18,0,Junior,0.6666666666666666,0.3333333333333333,52400,3.0,6.0,1.0,0,0,1,0
32,6209,Marié(e),Commercial,Cadre Commercial,1,10,10,7,0,2,4,8,3,Transformation Digitale,0,8,3,4,2,4,3,4,3,0.15,1,Junior,0.6363636363636364,0.7272727272727273,198688,3.5,35.0,0.36363636363636365,0,0,1,0
45,18061,Célibataire,Consulting,Senior Manager,3,22,0,0,0,0,4,25,3,Transformation Digitale,0,0,2,3,5,2,3,3,4,0.22,0,Intermédiaire,0.0,0.0,812745,2.5,0.0,4.0,0,0,2,0
39,17123,Divorcé(e),Consulting,Senior Manager,6,21,19,9,0,2,4,13,4,Transformation Digitale,15,2,3,2,4,2,4,3,3,0.13,0,Intermédiaire,0.45,0.1,667797,3.0,57.0,0.2,1,13,1,13
58,2372,Divorcé(e),Consulting,Assistant de Direction,1,2,2,2,0,2,3,23,4,Infra & Cloud,2,2,1,3,1,3,4,3,3,0.12,1,Senior,0.6666666666666666,0.6666666666666666,137576,2.75,5.5,1.0,0,0,1,0
32,4883,Marié(e),Consulting,Consultant,1,10,10,4,1,1,3,7,2,Infra & Cloud,1,1,4,3,2,3,1,3,3,0.18,1,Junior,0.36363636363636365,0.09090909090909091,156256,2.75,27.5,0.2727272727272727,0,0,1,0
39,3904,Célibataire,Consulting,Assistant de Direction,0,6,5,2,1,0,2,23,3,Transformation Digitale,0,3,3,3,1,1,1,3,3,0.13,1,Intermédiaire,0.3333333333333333,0.5,152256,2.0,10.0,0.3333333333333333,0,0,1,0
30,4627,Marié(e),Consulting,Consultant,0,10,9,2,0,1,6,6,3,Entrepreunariat,6,7,1,2,2,4,1,3,3,0.12,0,Junior,0.2,0.7,138810,2.25,20.25,0.6,0,0,1,0
36,7094,Marié(e),Consulting,Manager,3,10,7,7,0,0,0,10,4,Entrepreunariat,1,7,4,3,3,3,1,3,3,0.12,0,Intermédiaire,0.875,0.875,255384,2.75,19.25,0.0,0,0,1,0
46,3423,Célibataire,Ressources Humaines,Ressources Humaines,6,10,7,6,0,0,3,1,2,Infra & Cloud,5,7,4,3,1,1,3,4,3,0.12,0,Senior,0.75,0.875,157458,3.0,21.0,0.375,0,0,1,0
28,6674,Marié(e),Consulting,Consultant,0,10,9,8,0,3,6,1,3,Infra & Cloud,7,5,3,1,2,4,1,3,3,0.11,0,Junior,0.8,0.5,186872,2.75,24.75,0.6,0,0,0,0
50,16880,Marié(e),Consulting,Directeur Technique,4,25,3,2,0,0,2,28,3,Infra & Cloud,1,2,4,3,4,1,2,3,3,0.11,0,Senior,0.5,0.5,844000,2.5,7.5,0.5,1,28,1,28
40,9094,Célibataire,Commercial,Cadre Commercial,2,9,5,4,1,0,2,25,4,Marketing,1,0,4,2,3,2,3,3,3,0.12,1,Intermédiaire,0.6666666666666666,0.0,363760,3.0,15.0,0.3333333333333333,1,25,1,25
52,8446,Célibataire,Commercial,Cadre Commercial,9,10,8,7,1,0,2,5,3,Infra & Cloud,7,7,2,3,3,2,3,2,3,0.19,1,Senior,0.7777777777777778,0.7777777777777778,439192,2.25,18.0,0.2222222222222222,1,5,1,5
30,11916,Marié(e),Consulting,Senior Manager,1,9,9,1,0,2,2,17,4,Transformation Digitale,0,8,2,3,3,1,4,3,4,0.23,0,Junior,0.1,0.8,357480,2.5,22.5,0.2,1,17,1,17
39,4534,Célibataire,Consulting,Tech Lead,0,9,8,7,0,0,6,18,2,Infra & Cloud,1,7,1,3,2,3,1,3,3,0.11,1,Intermédiaire,0.7777777777777778,0.7777777777777778,176826,2.0,16.0,0.6666666666666666,0,0,1,0
31,9852,Divorcé(e),Commercial,Cadre Commercial,1,10,10,8,0,1,5,2,4,Infra & Cloud,9,6,4,3,3,3,1,2,3,0.19,0,Junior,0.7272727272727273,0.5454545454545454,305412,2.5,25.0,0.45454545454545453,1,2,0,0
41,6151,Célibataire,Commercial,Cadre Commercial,1,19,19,2,0,0,4,10,2,Transformation Digitale,11,9,3,1,2,2,1,3,3,0.13,1,Intermédiaire,0.1,0.45,252191,2.25,42.75,0.2,0,0,0,0
31,2302,Célibataire,Commercial,Représentant Commercial,1,3,3,2,1,0,2,1,3,Infra & Cloud,2,2,4,3,1,2,1,4,3,0.11,0,Junior,0.5,0.5,71362,2.75,8.25,0.5,1,1,2,2
44,2362,Marié(e),Consulting,Consultant,4,10,3,2,1,0,4,3,3,Infra & Cloud,1,2,1,3,1,1,3,4,3,0.12,1,Intermédiaire,0.5,0.5,103928,2.25,6.75,1.0,0,0,1,0
42,17861,Marié(e),Consulting,Senior Manager,0,21,20,8,0,0,3,2,1,Infra & Cloud,2,10,3,3,4,3,4,2,3,0.13,1,Intermédiaire,0.38095238095238093,0.47619047619047616,750162,3.0,60.0,0.14285714285714285,1,2,0,0
55,19187,Marié(e),Consulting,Senior Manager,4,23,19,9,0,1,5,2,2,Transformation Digitale,9,11,4,1,5,3,4,3,3,0.14,0,Senior,0.45,0.55,1055285,3.5,66.5,0.25,0,0,1,0
56,19717,Célibataire,Ressources Humaines,Senior Manager,6,36,7,3,0,0,4,8,4,Infra & Cloud,7,7,4,3,5,2,1,3,3,0.14,1,Senior,0.375,0.875,1104152,2.5,17.5,0.5,0,0,1,0
40,3544,Divorcé(e),Consulting,Assistant de Direction,9,6,4,2,0,1,0,16,2,Infra & Cloud,0,0,3,3,1,3,2,3,3,0.16,1,Intermédiaire,0.4,0.0,141760,2.75,11.0,0.0,0,0,0,0
34,8500,Divorcé(e),Consulting,Manager,0,10,9,7,0,1,0,9,3,Infra & Cloud,1,6,4,3,3,4,4,2,3,0.11,1,Junior,0.7,0.6,289000,3.5,31.5,0.0,0,0,1,0
40,4661,Célibataire,Consulting,Assistant de Direction,1,9,9,8,0,0,4,2,3,Infra & Cloud,8,8,3,3,2,4,3,3,3,0.13,1,Intermédiaire,0.8,0.8,186440,3.25,29.25,0.4,0,0,1,0
41,4103,Divorcé(e),Commercial,Cadre Commercial,0,10,9,3,0,1,2,1,3,Marketing,1,7,3,3,2,1,4,3,3,0.17,0,Intermédiaire,0.3,0.7,168223,2.75,24.75,0.2,0,0,2,0
35,4249,Célibataire,Consulting,Assistant de Direction,1,9,9,6,0,0,3,4,4,Infra & Cloud,1,1,3,3,2,3,2,3,3,0.11,1,Intermédiaire,0.6,0.1,148715,2.75,24.75,0.3,1,4,2,8
51,14026,Divorcé(e),Ressources Humaines,Senior Manager,1,33,33,9,0,1,2,5,3,Infra & Cloud,0,10,3,3,4,2,2,3,3,0.11,1,Senior,0.2647058823529412,0.29411764705882354,715326,2.5,82.5,0.058823529411764705,1,5,1,5
38,6893,Divorcé(e),Commercial,Cadre Commercial,3,11,7,7,0,1,3,2,2,Infra & Cloud,1,7,2,3,2,1,4,3,3,0.15,0,Intermédiaire,0.875,0.875,261934,2.5,17.5,0.375,0,0,1,0
